User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U09661,0.622222222,1.622222222,2.622222222,Xiaomi,0,2.9,49.2,134,66,5.5,9190,4.2,4.3,0.766842105,Social Media
U09662,0.577777778,1.577777778,2.577777778,Realme,1,2.2,30,121.7,47,4.9,164,6.5,2.1,0.883157895,Entertainment
U09663,0.022222222,1.022222222,2.022222222,Samsung,1,4.8,21.4,190.8,143,1.4,2086,1,1.7,0.605263158,Gaming
U09664,0.511111111,1.511111111,2.511111111,Apple,1,3.6,47.8,185.3,29,1.7,1341,6.9,0.4,0.36,Gaming
U09665,0.466666667,1.466666667,2.466666667,OnePlus,1,3.9,35.1,110.3,73,3.6,5758,4.6,0.1,0.858421053,Social Media
U09666,0.533333333,1.533333333,2.533333333,Realme,0,11.5,12,131.5,169,1.7,229,3.5,4,0.555263158,Work
U09667,0.311111111,1.311111111,2.311111111,Xiaomi,0,3.5,45.9,117.2,97,4.7,454,6.8,3.7,0.924736842,Gaming
U09668,0.044444444,1.044444444,2.044444444,OnePlus,1,11.7,42.6,125.9,88,2.3,8215,4.9,3,0.860526316,Entertainment
U09669,0.466666667,1.466666667,2.466666667,Motorola,0,6.3,9.7,209.2,151,1.6,5416,7.6,2.8,0.083684211,Social Media
U09670,0.044444444,1.044444444,2.044444444,Google Pixel,1,4.2,17.1,16.7,77,5.6,7331,4.6,4,0.906842105,Work
U09671,0.622222222,1.622222222,2.622222222,Motorola,0,10.2,16.2,77.3,165,5,7760,6.3,1.9,0.926315789,Social Media
U09672,0.022222222,1.022222222,2.022222222,Realme,1,5,16.6,259.6,83,5.3,542,4.5,1.1,0.601578947,Education
U09673,0.622222222,1.622222222,2.622222222,Samsung,0,11.6,13.5,30.2,82,5.1,5596,2.3,0.6,0.588421053,Work
U09674,0.022222222,1.022222222,2.022222222,Realme,1,7.2,26.5,31.2,121,1.8,5002,6.2,3,0.224210526,Social Media
U09675,0.533333333,1.533333333,2.533333333,Samsung,0,6,18.1,57.1,137,2.1,6182,5.5,0.3,0.643684211,Education
U09676,0.066666667,1.066666667,2.066666667,Vivo,0,10.1,33.5,49.6,106,3.6,6176,2.6,1.4,0.527368421,Entertainment
U09677,0.444444444,1.444444444,2.444444444,Oppo,0,8.3,33,68.6,89,1.4,7413,1.3,1.1,0.132631579,Work
U09678,0.177777778,1.177777778,2.177777778,Motorola,0,6.2,8.4,288.5,133,1.5,4384,2.8,1.9,0.172105263,Gaming
U09679,0.088888889,1.088888889,2.088888889,Apple,1,1.4,16.9,114.8,63,2.5,3094,5.3,3.6,0.188421053,Social Media
U09680,0.488888889,1.488888889,2.488888889,Motorola,0,10.4,15.8,191.1,98,1,1976,1,2.4,0.274736842,Social Media
U09681,0.644444444,1.644444444,2.644444444,Realme,0,9.3,21.1,286,188,3,2452,3.8,1.2,0.422105263,Gaming
U09682,0.488888889,1.488888889,2.488888889,Motorola,1,7.2,30.9,247.3,89,2.5,1326,6.8,2.9,0.434210526,Education
U09683,0.111111111,1.111111111,2.111111111,Xiaomi,1,7.9,28.6,191,184,3.4,7950,0.8,2,0.653684211,Gaming
U09684,0.244444444,1.244444444,2.244444444,Motorola,0,11.4,12.4,65,36,3.4,6064,2.1,0.5,0.971578947,Gaming
U09685,0.377777778,1.377777778,2.377777778,Google Pixel,1,3.1,37.8,280,27,3.7,271,0.8,0.2,0.544736842,Work
U09686,0.488888889,1.488888889,2.488888889,Nokia,0,1.1,23.5,125.6,38,3.2,9160,6.3,2.2,0.17,Work
U09687,0.088888889,1.088888889,2.088888889,Nokia,1,8,21.5,213.1,32,3.2,1194,3.9,3.9,0.346315789,Entertainment
U09688,0.8,1.8,2.8,Samsung,0,2.8,37.9,90.4,49,3.8,3251,3.4,0.5,0.226315789,Social Media
U09689,0.177777778,1.177777778,2.177777778,Apple,0,2.2,16.6,191.2,187,2.1,1121,5.5,0.5,0.706842105,Education
U09690,0.933333333,1.933333333,2.933333333,Vivo,1,7.8,3,53,176,1.7,7719,0.6,4.8,0.891578947,Work
U09691,0.955555556,1.955555556,2.955555556,Samsung,0,8.3,28.4,117.1,68,1.2,6252,3.5,4.7,0.600526316,Entertainment
U09692,0.244444444,1.244444444,2.244444444,Samsung,0,4,1.6,261.6,99,2.1,5771,6.5,4.5,0.230526316,Gaming
U09693,0.644444444,1.644444444,2.644444444,OnePlus,1,7.5,21.3,285.5,117,0.7,1115,3.7,4.6,0.855789474,Work
U09694,0.8,1.8,2.8,Motorola,1,2.1,2.4,67.4,158,1,5887,2.9,2.7,0.101578947,Social Media
U09695,0.088888889,1.088888889,2.088888889,OnePlus,0,5.4,13.1,268.6,44,2.3,5707,6.1,1.6,0.637894737,Gaming
U09696,0.444444444,1.444444444,2.444444444,Apple,1,7.9,17.4,11.4,116,4.8,8820,1.2,4.4,0.032105263,Education
U09697,1,2,3,Vivo,1,3.1,17.9,29.6,81,2.3,376,1.2,3.1,0.216315789,Social Media
U09698,0.444444444,1.444444444,2.444444444,Google Pixel,1,11,17.9,23.9,150,4.7,4600,7.2,3.3,0.788421053,Social Media
U09699,0.133333333,1.133333333,2.133333333,Realme,1,1.7,3.6,224.7,60,1.2,4779,1.5,4.2,0.574736842,Entertainment
U09700,1,2,3,Vivo,1,7.1,34.7,231.9,180,2.6,8196,4.1,4.8,0.111052632,Education
U09701,0.933333333,1.933333333,2.933333333,Vivo,0,3.9,22.6,46.5,192,4.8,8954,6.6,3.5,0.109473684,Entertainment
U09702,0.511111111,1.511111111,2.511111111,Xiaomi,1,8.9,38.7,192.2,136,1.2,3729,5.9,3,0.709473684,Entertainment
U09703,0.466666667,1.466666667,2.466666667,OnePlus,1,5.9,4.2,283.3,52,1,8758,5.7,1.7,0.756315789,Education
U09704,0.311111111,1.311111111,2.311111111,Apple,0,4.6,5.6,106.3,152,5.6,514,4,0.8,0.101578947,Education
U09705,0.844444444,1.844444444,2.844444444,OnePlus,1,7.2,26.7,299.9,187,1.5,9087,2.6,0,0.7,Work
U09706,0.866666667,1.866666667,2.866666667,Realme,1,11.8,29.1,88.1,140,3.4,8062,1.2,3.7,0.123684211,Work
U09707,0.377777778,1.377777778,2.377777778,Nokia,0,1.5,43.9,245.7,34,3.4,1287,7.7,0.7,0.316315789,Social Media
U09708,0.755555556,1.755555556,2.755555556,OnePlus,0,7.7,29.2,292.3,97,2.6,9494,3.9,2.4,0.288421053,Gaming
U09709,0.288888889,1.288888889,2.288888889,Motorola,1,3.3,28,111.7,17,3,9269,3.9,1.9,0.274210526,Gaming
U09710,0.466666667,1.466666667,2.466666667,Google Pixel,0,2.1,1.5,19.1,15,1,9508,5.1,0.3,0.733157895,Social Media
U09711,1,2,3,Vivo,0,8.9,46.5,106.4,14,5.5,5148,5.5,0.9,0.222105263,Gaming
U09712,0.688888889,1.688888889,2.688888889,OnePlus,1,9.9,6.3,288.7,141,2.6,1189,4.2,3,0.867894737,Entertainment
U09713,0.644444444,1.644444444,2.644444444,Google Pixel,1,5,42,234.5,158,2.2,3780,7.8,2.7,0.601578947,Education
U09714,0.4,1.4,2.4,Apple,1,2.8,48.8,115.3,124,5.7,7158,7.5,0.3,0.781578947,Social Media
U09715,0.955555556,1.955555556,2.955555556,Oppo,1,3.9,39.3,138.2,79,4,1406,4.3,4.1,0.281578947,Education
U09716,0.466666667,1.466666667,2.466666667,OnePlus,0,10.3,35.9,200.1,200,2.2,6511,4,2.4,0.447368421,Entertainment
U09717,0.822222222,1.822222222,2.822222222,Samsung,1,4.8,49.2,118.6,157,4.5,6139,1.6,2.5,0.680526316,Education
U09718,0.4,1.4,2.4,Realme,0,4.5,47.6,101.5,150,3.8,282,3,2.9,0.386315789,Gaming
U09719,0.977777778,1.977777778,2.977777778,Xiaomi,0,8.1,37,153.2,197,5.5,4401,4.4,4.4,0.979473684,Gaming
U09720,0.711111111,1.711111111,2.711111111,Google Pixel,0,4.1,24.6,63.6,122,2,5572,7.7,0,0.415263158,Entertainment
U09721,0.933333333,1.933333333,2.933333333,OnePlus,0,4.6,22.5,94.1,60,2.4,8069,2.8,0.2,0.271052632,Social Media
U09722,0.4,1.4,2.4,Nokia,1,7.3,1.2,121.4,94,5.5,9745,5.1,0.8,0.676842105,Work
U09723,0.888888889,1.888888889,2.888888889,Google Pixel,0,7.4,3.4,58.9,63,2.5,8648,6.6,1.2,0.920526316,Entertainment
U09724,0.022222222,1.022222222,2.022222222,Oppo,0,6.3,47.4,171.7,141,2.6,5903,1.2,1.3,0.061578947,Education
U09725,0.644444444,1.644444444,2.644444444,Motorola,1,7.3,45.2,97.6,68,1.4,1194,7.7,1.8,0.307368421,Work
U09726,0.911111111,1.911111111,2.911111111,Apple,1,1.4,48.4,93.1,141,4.1,4927,5,3.2,0.275263158,Social Media
U09727,0.377777778,1.377777778,2.377777778,Xiaomi,1,12,5.4,208.7,161,3.8,416,1,0.5,0.703157895,Education
U09728,0.444444444,1.444444444,2.444444444,Xiaomi,1,4.7,45.1,245.2,41,4.9,7707,1.1,3.2,0.783157895,Social Media
U09729,0.622222222,1.622222222,2.622222222,Realme,0,6.1,44.2,235,40,2.8,1126,3.1,0.6,0.178947368,Entertainment
U09730,0.466666667,1.466666667,2.466666667,Google Pixel,1,3.6,33.7,293.9,108,5.5,9915,5.1,1.1,0.846842105,Education
U09731,0.088888889,1.088888889,2.088888889,OnePlus,0,5.8,45.6,111.7,54,2.6,1185,5.8,2.3,0.415789474,Education
U09732,0.133333333,1.133333333,2.133333333,Vivo,0,1.5,50,247.2,121,5.6,2026,1.5,2.4,0.256315789,Social Media
U09733,0.577777778,1.577777778,2.577777778,Samsung,0,3.4,24.5,269.3,83,3.3,6228,7,0.5,0.474736842,Social Media
U09734,0.911111111,1.911111111,2.911111111,Realme,0,3.7,30.5,26.4,39,2.1,908,0.5,3.4,0.598947368,Education
U09735,0.577777778,1.577777778,2.577777778,Vivo,1,1.5,22.8,201.2,155,4.5,2492,4.6,2.1,0.442105263,Education
U09736,0.911111111,1.911111111,2.911111111,Google Pixel,1,2.2,46.3,29.8,159,4.7,9087,3.2,3.5,0.233684211,Education
U09737,0.688888889,1.688888889,2.688888889,Nokia,0,6.8,30.6,132.1,137,4.7,1350,4.9,4.7,0.125263158,Gaming
U09738,0.911111111,1.911111111,2.911111111,Xiaomi,0,7.5,36.2,136.1,99,4.2,2898,1.2,3.8,0.031052632,Work
U09739,0.888888889,1.888888889,2.888888889,Motorola,0,7.1,47.3,171.3,196,1.3,2985,7.8,0.2,0.411052632,Gaming
U09740,0.733333333,1.733333333,2.733333333,Google Pixel,1,9.3,3.1,141.7,130,2.4,6016,2.8,0.4,0.208947368,Social Media
U09741,0.688888889,1.688888889,2.688888889,Xiaomi,0,3.4,29.4,190.8,51,3,873,1.6,0.4,0.583684211,Gaming
U09742,0.822222222,1.822222222,2.822222222,OnePlus,1,10.3,30.3,232.1,79,5.8,9450,2.4,0.3,0.053684211,Work
U09743,0.444444444,1.444444444,2.444444444,Google Pixel,1,7.5,11.6,83.5,63,6,3840,2,0.9,0.277368421,Work
U09744,0.866666667,1.866666667,2.866666667,Google Pixel,0,2.6,13.9,220.7,177,4.3,8533,2.4,2.5,0.341052632,Education
U09745,0.6,1.6,2.6,Nokia,1,8.7,21.7,46.2,26,1.8,5151,3.4,4.3,0.742631579,Education
U09746,0.777777778,1.777777778,2.777777778,OnePlus,1,11.3,35.6,238.6,94,3,5493,4.9,4.4,0.734736842,Work
U09747,0.266666667,1.266666667,2.266666667,Realme,1,10.1,2.6,162.7,81,2.9,2745,1.2,2.2,0.78,Education
U09748,0.377777778,1.377777778,2.377777778,Nokia,0,1.7,37.7,121.4,52,2.4,3392,1.3,4.7,0.948947368,Social Media
U09749,0.844444444,1.844444444,2.844444444,Apple,1,4,12.3,259.8,24,2.9,378,6.1,4.8,0.175263158,Education
U09750,0.6,1.6,2.6,Oppo,1,11.1,47.8,186.3,107,1.6,8826,4,1.7,0.126315789,Work
U09751,0.111111111,1.111111111,2.111111111,Oppo,0,11.4,17,71.5,117,5.4,7297,4.6,1.6,0.702631579,Gaming
U09752,0.2,1.2,2.2,Motorola,1,1.3,24.2,86.3,138,3.9,4015,5.7,5,0.784210526,Work
U09753,0.466666667,1.466666667,2.466666667,Nokia,0,4.3,8.7,30.6,118,5.2,9669,2.2,4.7,0.765263158,Entertainment
U09754,0.844444444,1.844444444,2.844444444,Vivo,0,10.1,3.1,140.2,47,4.7,6907,7.5,1.1,0.612631579,Social Media
U09755,0.2,1.2,2.2,Xiaomi,0,9.5,45,252.4,35,3.2,9000,2.6,3.3,0.961578947,Social Media
U09756,0.8,1.8,2.8,Motorola,1,3.8,49.2,244.3,94,5.5,9543,2.7,1.2,0.1,Education
U09757,0.777777778,1.777777778,2.777777778,Xiaomi,0,5.5,16.8,142.4,59,1.7,2039,7.4,2.3,0.666842105,Work
U09758,0.333333333,1.333333333,2.333333333,Xiaomi,1,3.5,1.1,125.7,185,3.3,933,7.2,4.6,0.827368421,Social Media
U09759,0.888888889,1.888888889,2.888888889,Oppo,0,2.6,44.4,273,74,6,1973,1.4,2.1,0.655263158,Education
U09760,0.622222222,1.622222222,2.622222222,Motorola,1,8.9,46.6,289.1,43,3.1,7289,1.7,5,0.673157895,Entertainment
U09761,0.711111111,1.711111111,2.711111111,Vivo,0,5.2,31.3,290.8,54,3.2,2903,7,1.4,0.969473684,Education
U09762,0.444444444,1.444444444,2.444444444,Oppo,1,9.4,1.9,171.6,93,1.5,1038,4.1,3.3,0.816842105,Work
U09763,0.777777778,1.777777778,2.777777778,Nokia,1,8.2,13.3,266.3,71,3.6,3061,5,4.1,0.198421053,Social Media
U09764,0.222222222,1.222222222,2.222222222,Samsung,0,2.7,48.1,281.2,200,3.7,5180,3.6,1.4,0.706842105,Gaming
U09765,0.688888889,1.688888889,2.688888889,Apple,1,10.4,4.8,162.3,198,3.1,8367,2.5,2.1,0.114210526,Work
U09766,0.711111111,1.711111111,2.711111111,Samsung,1,3.8,27.5,189.8,134,2.4,7509,1.2,0.7,0.312631579,Education
U09767,0.377777778,1.377777778,2.377777778,Vivo,0,4,26.7,71.5,196,4,6856,6.1,0.1,0.787368421,Education
U09768,0.977777778,1.977777778,2.977777778,Samsung,0,3.4,4.2,292.6,49,3.5,967,2.4,1,0.171578947,Gaming
U09769,0.755555556,1.755555556,2.755555556,Oppo,0,6.7,32.7,80.5,83,4.3,8601,0.8,1.4,0.097368421,Social Media
U09770,0.777777778,1.777777778,2.777777778,Samsung,1,6.5,26.7,50.7,15,1.2,388,2.8,2.4,0.884210526,Education
U09771,0.777777778,1.777777778,2.777777778,Xiaomi,1,9.9,43.9,240.8,188,5.5,2310,7.8,3,0.570526316,Gaming
U09772,0.044444444,1.044444444,2.044444444,OnePlus,1,6.4,5.2,171.7,32,3.1,9731,1.8,0,0.185263158,Gaming
U09773,1,2,3,Oppo,0,6.3,37.2,200.4,21,5.5,9803,3.5,3.3,0.217368421,Education
U09774,0.6,1.6,2.6,OnePlus,0,5.1,32,65.6,14,4.6,8280,7.2,4,0.79,Work
U09775,0.955555556,1.955555556,2.955555556,OnePlus,0,9.5,40.7,150.9,192,3.1,2638,6.3,1.6,0.884736842,Gaming
U09776,0.8,1.8,2.8,Oppo,1,7.4,17.6,6.5,87,5.5,4494,6.3,4.3,0.428421053,Work
U09777,0.222222222,1.222222222,2.222222222,Apple,0,8.5,18.2,39.1,65,3.5,9613,0.5,2.2,0.36,Social Media
U09778,0.866666667,1.866666667,2.866666667,Realme,1,11.4,22.6,33.6,145,5.9,7516,5.2,2.3,0.735263158,Work
U09779,0.866666667,1.866666667,2.866666667,OnePlus,0,6.4,32.7,150.9,169,2.7,9539,4.6,1.3,0.130526316,Work
U09780,0.555555556,1.555555556,2.555555556,Realme,0,1.3,12.4,142.3,145,3.4,1861,2.5,0.7,0.566315789,Social Media
U09781,0.577777778,1.577777778,2.577777778,OnePlus,0,5.4,15.3,72.2,164,5.5,2975,0.7,4,0.412105263,Gaming
U09782,0.4,1.4,2.4,Oppo,1,6.6,6.6,185.7,78,3.8,2625,2.5,3.5,0.966315789,Social Media
U09783,0.088888889,1.088888889,2.088888889,Oppo,0,10.3,22.7,95.8,121,4.5,8318,2.5,2.2,0.936842105,Gaming
U09784,0.577777778,1.577777778,2.577777778,Apple,1,7.5,26.8,110.7,150,1.2,2114,6.6,1.9,0.667368421,Entertainment
U09785,0.311111111,1.311111111,2.311111111,Google Pixel,1,1.7,20.9,88.8,120,5.9,2629,1.2,2.2,0.154736842,Work
U09786,0.622222222,1.622222222,2.622222222,Xiaomi,0,10,22.4,6.7,121,3.6,1442,0.6,5,0.438947368,Gaming
U09787,0.377777778,1.377777778,2.377777778,Motorola,0,4,35.1,191.4,93,1,1145,7.8,4.8,0.631578947,Social Media
U09788,0.155555556,1.155555556,2.155555556,Xiaomi,0,4.8,40.2,248.6,16,2.8,2806,7,3.7,0.881578947,Entertainment
U09789,0.822222222,1.822222222,2.822222222,Xiaomi,1,3.5,4.8,155.1,131,5.5,347,2.8,0.3,0.895789474,Gaming
U09790,0.444444444,1.444444444,2.444444444,Vivo,1,2.9,42.1,288.9,110,0.7,3776,3.2,1.8,0.098421053,Gaming
U09791,0.688888889,1.688888889,2.688888889,Oppo,1,8.4,30.2,183.5,30,1.9,705,2.8,3,0.104736842,Gaming
U09792,0.155555556,1.155555556,2.155555556,Xiaomi,0,4.7,23.2,157.9,116,1.3,2922,3.8,3.3,0.621052632,Gaming
U09793,0.111111111,1.111111111,2.111111111,Realme,1,3,24.3,179.7,79,0.7,5592,2.9,0.9,0.291052632,Work
U09794,0.288888889,1.288888889,2.288888889,Apple,0,9.3,46.8,125.3,95,3,5921,1.6,2.9,0.169473684,Entertainment
U09795,0.644444444,1.644444444,2.644444444,Apple,0,3.9,15.8,133.5,149,3.5,6593,3.9,1,0.583684211,Education
U09796,0.866666667,1.866666667,2.866666667,Motorola,0,3,35.8,83.5,96,4.5,2528,5.1,2.5,0.547368421,Work
U09797,0.488888889,1.488888889,2.488888889,Apple,1,7.9,19.3,156.8,53,2.4,6317,1.5,5,0.772105263,Education
U09798,0.888888889,1.888888889,2.888888889,Oppo,1,6.9,35.3,289.7,86,2.3,8247,0.7,1.4,0.465789474,Social Media
U09799,0.577777778,1.577777778,2.577777778,Apple,1,11.3,36.7,237.4,120,3.3,4911,4.5,1,0.931052632,Entertainment
U09800,0.444444444,1.444444444,2.444444444,Xiaomi,1,10.6,34.7,278.4,12,2.3,4912,1.3,0.3,0.624210526,Education
U09801,0.044444444,1.044444444,2.044444444,Nokia,0,7.4,47.1,127.1,73,1.4,1238,6.6,4.4,0.230526316,Gaming
U09802,0.733333333,1.733333333,2.733333333,Vivo,1,10.7,36.3,193.5,131,2.3,2702,4.6,2.3,0.102105263,Entertainment
U09803,0.755555556,1.755555556,2.755555556,Realme,0,9.6,31.5,214.7,88,3.2,7968,4.4,2.8,0.173157895,Education
U09804,0.2,1.2,2.2,Vivo,1,8,3.3,56.2,54,4.7,1449,0.5,0.5,0.95,Social Media
U09805,0.4,1.4,2.4,Xiaomi,1,10.7,10,82.6,85,0.8,4411,3.3,4.7,0.975789474,Gaming
U09806,0.333333333,1.333333333,2.333333333,Xiaomi,0,9.9,46.1,222.7,171,5.8,7270,4.7,0.1,0.156842105,Gaming
U09807,0.111111111,1.111111111,2.111111111,Oppo,0,5.8,17.8,241.7,18,0.9,4957,6.6,0,0.498947368,Education
U09808,0,1,2,Nokia,0,5.2,7.8,11.1,156,2.7,2080,2.3,0.1,0.652631579,Education
U09809,0.977777778,1.977777778,2.977777778,Google Pixel,1,3.7,26.3,253.4,116,5.4,2507,1.4,0.2,0.657894737,Work
U09810,0.666666667,1.666666667,2.666666667,Motorola,0,10.8,14.8,199.5,167,0.9,2948,3.5,0.4,0.45,Work
U09811,0.2,1.2,2.2,Xiaomi,1,4.9,40.9,227.1,195,5.8,1631,8,0.4,0.815789474,Education
U09812,0.977777778,1.977777778,2.977777778,Motorola,1,7,41.6,17.6,135,4.3,1451,3.2,4.5,0.488421053,Social Media
U09813,0.911111111,1.911111111,2.911111111,Google Pixel,0,1.1,9.3,148.6,99,2.8,2492,1.3,1.1,0.455789474,Work
U09814,0.022222222,1.022222222,2.022222222,Nokia,0,8.6,41.3,114.9,85,4.1,9646,0.5,2.9,0.375263158,Entertainment
U09815,0.266666667,1.266666667,2.266666667,Realme,1,11.4,22.6,161.5,100,5.2,5598,2.5,1.4,0.720526316,Work
U09816,0.8,1.8,2.8,Xiaomi,0,9.2,8,249.4,19,4.3,6504,0.6,0.7,0.553157895,Gaming
U09817,0.644444444,1.644444444,2.644444444,Realme,1,10.5,21.4,234.1,167,2.8,7827,0.9,3.6,0.616842105,Work
U09818,0.688888889,1.688888889,2.688888889,OnePlus,0,7,14.3,116.2,136,4,2041,4.6,0.4,0.370526316,Work
U09819,0.177777778,1.177777778,2.177777778,Samsung,0,3.4,32.6,281,171,1.3,896,7.8,3.2,0.474210526,Gaming
U09820,0.577777778,1.577777778,2.577777778,Samsung,1,7.2,29.6,60.7,133,3.7,5752,1.8,0,0.803157895,Social Media
U09821,0.755555556,1.755555556,2.755555556,Vivo,0,10,41.5,68.5,10,1.7,9190,4.9,0.4,0.220526316,Gaming
U09822,0.288888889,1.288888889,2.288888889,Realme,1,11.8,19.7,72.3,96,3.4,782,3,2.6,0.542631579,Gaming
U09823,0,1,2,Motorola,0,11.7,31.6,276.1,62,3.3,623,5.4,1.7,0.913684211,Education
U09824,0.4,1.4,2.4,Vivo,0,3.9,31,242.9,146,3.2,3274,3.2,3.6,0.470526316,Education
U09825,0.133333333,1.133333333,2.133333333,Samsung,1,7.2,12.8,230.2,157,4.7,443,7.7,4.1,0.036842105,Gaming
U09826,0.222222222,1.222222222,2.222222222,Motorola,0,3.9,16.4,107,91,1.1,384,5.4,0.9,0.273157895,Entertainment
U09827,0.466666667,1.466666667,2.466666667,Samsung,1,6,24.1,285,103,2.2,7496,6.1,2.8,0.264736842,Entertainment
U09828,0.911111111,1.911111111,2.911111111,Nokia,0,5.4,10.5,200.6,169,1.3,8098,6.8,1.1,0.243157895,Gaming
U09829,0.8,1.8,2.8,Google Pixel,0,4.9,36.2,197.3,22,1.7,6725,6.4,4.5,0.195789474,Gaming
U09830,0.688888889,1.688888889,2.688888889,Apple,1,1.5,49.5,209.4,41,4.6,3178,0.8,4.8,0.387368421,Education
U09831,0.866666667,1.866666667,2.866666667,Google Pixel,0,10.9,3.3,64.7,134,4.2,3317,2.3,0.2,0.651578947,Entertainment
U09832,0.4,1.4,2.4,Oppo,0,5.1,9,286.8,170,4.2,1017,5,1.2,0.327894737,Gaming
U09833,0.111111111,1.111111111,2.111111111,Xiaomi,0,10.4,36.6,45.1,194,3.6,6097,1.5,3.7,0.718947368,Social Media
U09834,0.533333333,1.533333333,2.533333333,Google Pixel,0,10.4,26.8,277,35,3.5,8716,1.3,0.6,0.047368421,Gaming
U09835,0.133333333,1.133333333,2.133333333,Apple,1,8.1,45.7,193.4,30,1.1,605,4.2,2.7,0.476842105,Social Media
U09836,0.777777778,1.777777778,2.777777778,Samsung,0,1.2,33.1,75.7,156,3.6,8739,1,1,0.003684211,Education
U09837,0.088888889,1.088888889,2.088888889,Vivo,1,2.2,17.7,85.9,124,4.3,3589,4,4,0.865263158,Social Media
U09838,0.355555556,1.355555556,2.355555556,Vivo,1,11.1,27.9,89.1,73,0.8,8109,3.9,4.7,0.421052632,Education
U09839,0.466666667,1.466666667,2.466666667,Samsung,0,5.2,23,208.3,78,4.5,4595,1.6,2.4,0.377894737,Social Media
U09840,0.777777778,1.777777778,2.777777778,Realme,0,10.2,4.6,157.3,92,3.4,8511,5.4,2.9,0.546842105,Education
U09841,0.355555556,1.355555556,2.355555556,OnePlus,1,6.7,23.2,173.9,157,6,6711,4.7,1.8,0.076842105,Gaming
U09842,0.777777778,1.777777778,2.777777778,Xiaomi,1,10.3,1.1,132.8,182,1.3,3499,5.2,3,0.342631579,Gaming
U09843,0.422222222,1.422222222,2.422222222,Realme,1,11.7,36.4,206.4,148,2.1,1659,5.4,3.1,0.586315789,Work
U09844,0.333333333,1.333333333,2.333333333,Vivo,1,2.8,23.7,120.4,99,1,2786,2.1,1.2,0.748421053,Gaming
U09845,0.888888889,1.888888889,2.888888889,Realme,1,10.8,3.9,21.5,24,1,6868,5.2,1.4,0.002105263,Gaming
U09846,0.822222222,1.822222222,2.822222222,Oppo,1,3.6,11.8,79.2,157,4.2,573,7.2,1.5,0.448947368,Work
U09847,0.422222222,1.422222222,2.422222222,Oppo,0,11.3,40.2,121.8,139,2.8,5295,3.8,2.3,0.994736842,Gaming
U09848,0.288888889,1.288888889,2.288888889,Samsung,1,11.5,29.5,254.4,135,5.3,1618,1.3,2.2,0.825789474,Entertainment
U09849,0.244444444,1.244444444,2.244444444,Nokia,1,7.5,43.5,10.9,70,3,5905,3.6,2.4,0.792631579,Gaming
U09850,0.422222222,1.422222222,2.422222222,Oppo,1,7.3,42.7,186.6,43,0.9,7057,3.5,2.1,0.014210526,Education
U09851,0.844444444,1.844444444,2.844444444,Vivo,1,7.2,26.3,11.2,39,1.6,131,4.2,2.6,0.321052632,Education
U09852,0.755555556,1.755555556,2.755555556,OnePlus,0,7.3,46.3,52.4,112,5.1,1016,1.1,1.7,0.944736842,Education
U09853,0.555555556,1.555555556,2.555555556,Xiaomi,0,5,46.4,74.5,129,2.9,5337,0.9,1.6,0.296842105,Entertainment
U09854,0.222222222,1.222222222,2.222222222,Samsung,1,1.9,42.7,285.5,43,4.4,7485,3.6,2.5,0.711052632,Entertainment
U09855,0.644444444,1.644444444,2.644444444,Realme,1,5.6,17.6,51.7,56,1.7,4249,1.9,0.6,0.171578947,Education
U09856,0.4,1.4,2.4,Xiaomi,0,10.5,46.3,55.3,33,1.7,4140,5.2,1.5,0.901578947,Work
U09857,0.133333333,1.133333333,2.133333333,Google Pixel,1,10.8,43.6,231.3,30,3.3,2747,5.8,3.9,0.405263158,Social Media
U09858,0.022222222,1.022222222,2.022222222,Google Pixel,0,4.5,27.6,141.4,72,4.4,9254,0.8,0.8,0.952105263,Social Media
U09859,0.222222222,1.222222222,2.222222222,Realme,0,6.5,15,96.4,70,0.9,4269,7.4,0.7,0.468947368,Gaming
U09860,0.777777778,1.777777778,2.777777778,Samsung,0,4.7,4.8,223.6,27,3.3,4679,1.3,0.4,0.415263158,Gaming
U09861,0.111111111,1.111111111,2.111111111,OnePlus,1,3.3,5.2,205.6,168,4.4,4654,3.6,3.2,0.331578947,Social Media
U09862,0.933333333,1.933333333,2.933333333,Motorola,1,3.6,13.8,288.4,162,5.2,8775,6.5,1.4,0.045789474,Social Media
U09863,0.266666667,1.266666667,2.266666667,Realme,0,5.3,47.6,36.7,48,4.4,4853,4.2,3.8,0.336315789,Entertainment
U09864,0.8,1.8,2.8,Nokia,1,1.5,3.9,254,39,6,3812,1.5,2.3,0.727368421,Education
U09865,0.711111111,1.711111111,2.711111111,Nokia,1,5.8,13.9,90,73,3.3,5255,6.1,4,0.977368421,Work
U09866,0.2,1.2,2.2,Samsung,0,5.5,4.7,97,103,5,3025,1.6,3.5,0.267894737,Social Media
U09867,0.311111111,1.311111111,2.311111111,Nokia,1,6,1.1,281.6,173,3,205,7.7,3.4,0.822105263,Social Media
U09868,0.311111111,1.311111111,2.311111111,Realme,1,6.2,37.3,120.7,176,5.3,2830,7.3,3.7,0.659473684,Work
U09869,0.044444444,1.044444444,2.044444444,Xiaomi,0,6.8,14.9,259.7,195,3.7,788,0.9,2.1,0.658421053,Gaming
